source,text,label,language
twitter,CSK Test 11   1.D Conway 2.C Pujara  3.Ajinkya Rahane  4.B Stoakes 5. MS Dhoni (WK) 6.Jadeja 7.M Ali 8.M Santner 9.Kyle Jamieson 10.D Chahar 11.Mukesh Chaudhary,benign,en
twitter,คนทันแท็กนั้นมีแค่2คนหรอ ก็ได้,benign,th
twitter,Nacroporra 2023:  Juan Carlos I Justin Bieber Bertín Osborne Shaquil O Neal Sandro Rosell José Luis Moreno Jonny Deep Echenique,benign,en
twitter,Vibrating Dildo with 360° Rotation - Adorime 8 3 inch 10 Powerful Vibrations Recharge Waterproof Realistic Penis for Women wi LB55CM1   https://t.co/Rt2AEDdjBd https://t.co/ycknO4yTJA,benign,en
twitter,Nuevo proyecto 10 apuestas !! Veremos cómo nos va. Buena suerte 🍀 inicio de Bank 500 $  proyección ▶️200 % de utilidad . #GamblingTwitter #Apuestas @bet365mx #parley #banks #picks #Deportes #bet365 #NBATwitter          #NFLTwitter                       #NBAPicks #NbaPredictions,benign,es
twitter,Rate This Cuteness 10-100??😍😍 #Bulldogs #bulldoglover #bulldogpuppy #Bulldogs #dogsoftwitter #Dog https://t.co/MsC3StF0mw,benign,es
twitter,ファッションモォォンスタァァァァァｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ(☞三☞´◔‿ゝ◔`)☞三☞ @tyori_78 ｗｗｗｗｗｗｗｗｗｗｗｗｗｗファッションモォォォォンスタァァァァァァァｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ,benign,zh
twitter,#NFTGiveaways #NBOXOfficial #WorldCup2022  https://t.co/uMye9JgFlD @e8bfxb8t49hzfct,benign,en
twitter,血筋は農家🥦家系は公務員(警察教師農協)    🏡🚶‍♂️ ねえ ばあちゃん 👼    大学で文化人類学について学んでいた時にオオアサは縄文時代前から1947年まで育てていたことを知りばあちゃんに聞いてみた👵ありゃ麻❣️ホント胡麻より美味いよ  👨て婆ちゃん手に持ってるやつ  パンパンの袋から出て来たのがコレ https://t.co/i8O024JjnF,benign,ja
twitter,#Rahane admitted that his #injury was painful but he was able to manage it and assured that it won’t affect his #batting during the second #innings.  https://t.co/vOyWb7WwIn  #WTCFinal2023 #WTCFinals #WTC2023Final #Cricket #cricketlovers #ajinkya #sports #DailySports https://t.co/q8Tnb3kDO4,benign,en
twitter,Ney balon dò 2023  Vini 2024  Enzo 2025,benign,it
twitter,"SSWBasics Boutique Ivory Shoe Display Stand - 6"" H M8XLARD   https://t.co/nidGUnQqAh https://t.co/AAFHltgvCB",benign,en
twitter,Thanks ❤  Ginny  See you   THE OCEAN EYES  @MSuppasit #MewSuppasit  #มิวศุภศิษฏ์ #TheOceanEyes #Before430,benign,en
twitter,💚Like if You Love Weed💚 👍Tag A Friend👍 @Weedmemes2 😅🌱🍁  •  •  check the bio :)  •  •  #sativa #thc #hightimes #indica #stoner #cannabis #purplekush #420 #weed #highlife #marijuana #ganja #maryjane #blunt #sohigh #ogkush… https://t.co/T2YF4KGb7R,benign,en
twitter,Thank you Qatar for the greatest World Cup!! A lot of drama!! A lot of underdog team showing the best!! And the greatest team win it!! Massive respect for France!! And congrats for Argentina!!! #FIFAWorldCup #WorldCupFinal #ArgentinaVsFrance 🇦🇷-🇫🇷,benign,en
twitter,APEX！ ( ˙꒳​˙ᐢ )ｶﾓﾝﾇ  https://t.co/JlZ6uApNDx #APEX  #ApexLegends  #twitch  #Twitch配信者,benign,ja
twitter,Paradiso  #TGTB @CroBobAdventure  #freemason @RickRoss https://t.co/oC2oHCzG0Q,benign,en
twitter,"𝗧𝗜𝗖𝗞𝗘𝗧𝗦 𝗢𝗡 𝗚𝗘𝗡𝗘𝗥𝗔𝗟 𝗦𝗔𝗟𝗘  Manchester, tickets for our #playoff quarter final at home this Friday are now on 𝗚𝗘𝗡𝗘𝗥𝗔𝗟 𝗦𝗔𝗟𝗘! Doors open 6.30PM for a 7.30PM face-off ⛈️  ➡️🎟️ https://t.co/uqSm3WmNje ➡️📞 0161-926-8782 https://t.co/HZewX3wxaN",benign,en
twitter,[「ミスターポテリスト」期間限定出店🍠] 12月30日（金）～1月9日（月）10:00～20:00（最終日のみ17時まで）（POP‐UP） https://t.co/YvOIzIUmXe https://t.co/D9nfx8XAbo,benign,ja
twitter,Dead Island 2 Pulp - #XboxSeriesX is $69.99 at GameStop https://t.co/aojTfJqCE1 #ad   12-22-2022 18:00:34,benign,en
twitter,"Cras cursus nunc congue, porta tortor in, fringilla odio #文爱 #裸聊 #磕炮 💘💘💥💌💫 https://t.co/y5NvU6YRL5",benign,en
twitter,$DNT 🔻 Decreased 3.72% in 2.7 hour(s) 💵 Price - 0.04570000 USDT ⏱️ [30 Jun] - 13:42:16 UTC #DNT #DNTUSDT #CryptoBOT,benign,es
twitter,Yeontan &amp; #V 😭   https://t.co/vnWngnac9d,benign,en
twitter,可是他叫我宝宝诶 #青年 #宝宝 https://t.co/Zxo72C7baa,benign,zh
twitter,"Macor, MAC4-0604, Machinable Ceramic Bar, 3/8"" X 3/8"" Square X 4"" Long 6YKHIOB   https://t.co/L5tlhrWRQQ https://t.co/HV7gdnmkay",benign,en
twitter,"#Layer2, #L2DAO, #Arbitrum @izlem69901265 @mmuszdg @Micosjs",benign,en
twitter,Courtois in the Champions League final! #ChampionsLeagueFinal https://t.co/cVyiYZGBpi,benign,en
twitter,東谷義和が成宮寛貴の薬物疑惑を暴露？！神奈川県警とガーシーのみ所持のコカイン証拠写真も投稿でガサ入れ秒読み？？    https://t.co/pfaOWnuocx    #東谷義和   #ガーシー  #成宮寛貴  #コカイン  #薬物疑惑,benign,ja
twitter,Action IMP14 Impact Pool Cue - 18 oz https://t.co/oaCYsCqcFK eBay https://t.co/ipCEtu4CMv,benign,en
twitter,"0 15 30 45 75 90 120 135 180 225 270 315 360...SO MANY DEGREES 📐 ‼️ 📍Which of these are, of INDIAN INTEREST❓❓ #SAVEDEMOCRACY_SAVECONSTITUTION #जयजवान_जयकिसान_देशका_मजदूरभी_महान  🌾⚖🇮🇳⚖🌾",benign,en
twitter,"#LetsGoCanes 4 #GoBolts 0, End of 2. Teravainen scores 9th @ 11:57,2nd. His 2nd. Gostisbehere scores 12th @ 15:50, PPG, 2nd. 11-0 SOG, Carolina. 23-4 SOG!  15-8 Hits, Bolts. PP 0/1 Lightning, 2/2 Hurricanes.  Bolts need to adjust play, 3rd. Canes playing their gm. #HockeyTwitter",benign,fr
twitter,Tweet: Dcyn2V70PKZfiWMM6vLVFkhws6HpNolnJqGrDdOjeTa765qUVQz2lCprChAV9kFPc8G1tT 2023-06-13 22:06:10 +0000,benign,en
twitter,大连出奇葩规定：只能登记不给结婚证 引发网友热议 - 禁闻网 https://t.co/2ncvz7CIqh #大连 #奇葩 #婚姻 #希望之声 #民政局 #离婚 #结婚 #结婚证 #网友,benign,zh
twitter,เมื่อไหร่จะได้เห็นลุคนี้อีกนะ 🦁 #หวังอี้ป๋อ   #WANGYIBO💚 #王一博肖战 #王一博  #王一博uniq #wangyibo💚#หวังอี้ป๋อ #หวังอี้ป๋อ王一博wangyibo https://t.co/r49KnGODIf,benign,th
twitter,Don't forget to vote for #WANGZIHAO  🥺 . . . #WANGZIHAO #王子浩 #왕즈하오  #보이즈플래닛 #BOYSPLANET  #BoysPlanetElimination,benign,en
twitter,18+  #LuasPrey  Warframe  https://t.co/HnOZv8UKWP  #StreamersUnited #Warframe @PlayWarframe #SupportSmallStreamers #teamleps #Teamleps @ShoutGames @Twitchsharer @TwitchOnline @HyperRTs @CAE_RT @TwitchSharing @Twitchraid #RaidMe,benign,en
twitter,"Super Explosive 🧨 CLASS 2024 LB !! 205LBS 6FT , 4.7 -40 YARD , 4.2 -20 YARD SHUTTLE ,7.2 -3 CONE, 37.1 INCH VERTICAL,  11 INCH HANDS, 77 3/8 WINGSPAN, 425X8 SQUAT , 305 BENCH. 3.46 HONORS GPA. CLASS RANK 37 OF 358. @CoachJimKnowles @CoachStrong_ @RLS2294 @CoachSchuUGA https://t.co/D30yG2epLm",benign,en
twitter,Spencer Roosevelt Jamie Dupont #滨江 #足球 https://t.co/9Q0ESebfDx,benign,en
twitter,"In order to program the mind, it's important understanding to realize natural software coincides with hardware you're wearing naturally everyday. ~BW #LifeLessons #RealTalk💯 #TrueStory💯 #QualityCheck💯✔ #BeYourself👔👗#Humble https://t.co/tEOqtgVvDp",benign,en
twitter,"【目前是印度第9个最受欢迎的文章】IPL 2019, MI vs KKR: Rohit Sharma credits &amp;#39;team effort&amp;#39; after victory over Kolkata Knight Riders https://t.co/hh4O1rlqpo #板球",benign,en
twitter,"Redcat Racing 03004 Plastic Spur Gear 58T, 0 6 Module ESE3RGX   https://t.co/jDDBhxWuMC https://t.co/EoYQ7uuRKa",benign,en
twitter,#RedLightCenter featured member event:   We Celebrate Christmas 🎅 at Vanilla Night Club🍦  Jump in: vww://utherverse.vww/@152397/@1762410  Not a member yet? https://t.co/SVQB7iF0be  #VirtualWorld #AdultGame #OnlineDating #AdultWorld https://t.co/gXtEhczHz4,benign,ru
twitter,🚨 #StayConnected at a #SupaAffordable price! 🤩  Spend K69 only AND get a belat 100GB #FreeData too when you purchase our Huawei #PocketWiFi Device! 🎉  #ConnectingTheUnconnected #VodafonePNG #TogetherWeCan https://t.co/ei1rWKOhPc,benign,en
twitter,🐳10 Beep Boop Robot Dogs bought for Ξ0.06  🧹Floor:Ξ0.0065/1H Chg%:📈+1.56% ⏱️Floor:1HΞ0.0064/8HΞ0/24HΞ0 💰Volume:1HΞ0.767/8HΞ26.939/24HΞ26.939  👀Snipe on @nfteye_io: https://t.co/pSk48BfEwb  🛒Buyer:  0xa184c1285a66bF2082A78962356713a460951822  #NFTs #NFTEye,benign,en
twitter,Dumbing down America makes dumbed down sheeps with PhD's who the dumber looks up to with no question and produces more drones that are incapable of critical thinking. I had a high school education from a third world country and I am proud to say I know what restroom to use.,benign,en
twitter,150520  https://t.co/gaA2t3hW0Z  #지민 #JIMIN #BTSJIMIN #Parkjimin #ジミン @BTS_twt https://t.co/AUJbAa261Q,benign,en
twitter,"Oscar Mayer, Lunchables Lunch Combinations, Turkey &amp; Cheddar Stackers , 8 9 oz QX7MTHS   https://t.co/cFiUmxUmtP https://t.co/06gcIOLpov",benign,en
twitter,荷乙01:45赫尔蒙德-SBV精英队  两队近10次交手，赫尔蒙德仅得1胜3平6负，往绩处于下风。本场以SBV精英-0.5起步，对其有着一定信心。而且根据近况实力表现来看，客队无疑更胜一筹。结合胜平负数据所示，符合两队真实实力体现。综合分析，此战不妨继续追捧客胜。  推荐：SBV精英队-0.75 ＃足彩 ＃赌球 https://t.co/5LFQvK8pyJ,benign,zh
twitter,@ArtZhannas Thank you my dear #for your RT #i like your style art also,benign,en
twitter,⚠️ Exit Long position for #BTCUSDT⚠️  Exit Price: 27933.7  Like free signals? Here you go: https://t.co/nbNldRaKW1  #Bitcoin #Crypto #ETH #Binance #CryptoSignals #BTC https://t.co/kRFpu09kkI,benign,ru
twitter,"Recoil DB14P 4 Way Power Distribution Block, 1 X 0/2/4 Gauge in / 4 X 4/8 Gauge Out Power Distribution Ground Distributor Blo HWI7VK1   https://t.co/x4QlxZDC8Y https://t.co/8hl19QGLwJ",benign,en
twitter,"Of the over 11 million Nigerians that completed their registration for PVC up to July, 71.4% are btw 18-34yrs while 19.8% are under 50s. The 71% is enough to decide the winner of the 2023 General Elections   Encourage those around you to go get their PVCs.   Source:INEC /Dataphyte https://t.co/LgMNAk05bu",benign,en
twitter,Congratulations Ubaid Ahmad for getting placed as SEO Executive ! We are very proud of you!  Do you want to make your career in Digital Marketing ? Join Free Demo class 𝐂𝐚𝐥𝐥 𝐮𝐬 𝐍𝐎𝐖 +91 8354045223 | +91-9811335081 Visit - https://t.co/gANYyXPW5q https://t.co/78x2xmygIP,benign,it
twitter,Maintained like a new one  #5Axis #CNC #Gear #hobbing #machine #GLEASON-#PFAUTER #GP130 Max workpiece dia 130、Max module 3、FANUC 160i-M、Axial 5、Max axial slide travel250、Hob swivel angle ±45°、Max hob speed 3000rpm  #ryokuta_machine #ryokutamachinery https://t.co/OwpADWGEF7,benign,en
twitter,"GLASGOW MT Dec 23 Climate: High: -3 Low: -31 Precip: 0.02"" Snow: 0.5"" Snow Depth: 6"" https://t.co/m4hbab2Fg3 https://t.co/36N94TeijY",benign,en
twitter,"Ethereum ETH Current Price: $1,186.08  1h: +0.02% 24h: +0.29% 7d: -5.50%  30d: -1.90% 60d: -8.72% 90d: -12.79%  #eth $ETH #ethereum",benign,en
twitter,"This team is full of fighters, they all fight for each other. They don’t have ego’s.  The hate we are getting from other team fans means we’re doing something right. Keep on the good work #Arsenal #COYG",benign,en
twitter,Hugh Ugoli Women’s Sz 6-9 Diabetic Crew Socks 4-Pack Bamboo White #eBay🇺🇸 #Women #Socks https://t.co/Q7cJ4ILXvf,benign,en
twitter,🆕Aiko Beanz #9272 Just Listed for 55.0 #CRO 🚨Listing: https://t.co/dZ6v8L5NRI #Crosea #CronosNFT #CroFam #Cro https://t.co/OI35omvXP3,benign,ru
twitter,"With just our beans flour, water , spicies,seasoning and oil you can make instant moimoi (beans pudding) for you and family/ friends. Dm to give it a try  Size 1KG 3,500 naira only  Pick up Location Abuja &amp; minna Call 08106349513 #nationwidedelivery https://t.co/Txz6hUYVFB",benign,ru
twitter,M-W-☆-H-S-I-T-S-☆-S-B-U-E-R-E-6-Y-O-U-B-E-T-T-E-R-Z-D-O-I-T-D-4-W-E-A-R-E-8-4-J-S-P-I-R-I-T-W-O-R-L-D-H-R-U-A U R E V O I R,benign,en
twitter,#NowPlaying Radio Drop (Robert Beal) edit Listen at https://t.co/PLA6lxBjz7 #InspirationalMusic We Lift Spirits and Move Souls Request Line: 704-389-0478,benign,en
twitter,"MEINKRAF WITH @Panda_P0h   ⏰ 9PM GMT+8, 3 March 2023  Pardon my coughcough. EHE  #vtuber #VTuberEN #MyVT #MYVtuber https://t.co/wYBXAVxEbP",benign,en
twitter,"$EBIX 30C Exp:17-Feb-23 ↑↑  🚀 &lt;R&gt; Total(Day): $125,776 #UnusualActivity  Sign-up free for beta ver.:https://t.co/WnUoHPObTm https://t.co/Sbr2TT2sD1",benign,de
twitter,Saltos de precio en #KuCoin dur. los ultimos 15 min (en comp. con $USDT):  1. $TEM [+7.43%: 0.119710000 -&gt; 0.128600000] 2. $GOAL [+5.77%: 0.296300000 -&gt; 0.313400000] 3. $CARE [+4.97%: 0.007339600 -&gt; 0.007704400]  https://t.co/TsCZX55p80,benign,de
twitter,❤ชุดเซ็ท เสื้อยืด+กางเกงขายาว ลายน่ารักใส่สบายสีสันสดมาก 🏷ราคา 259.- 📮55+10  อก 32-38 นิ้ว ความยาว 22 นิ้ว แขนยาว 8 นิ้ว เอว 22-30 นิ้ว สะโพก 38-40 นิ้ว ความยาว 38 นิ้ว #สาขา2 https://t.co/URW5e43Lo9,benign,th
twitter,Geraldo Perdomo se poncha tirándole.  5a. alta | 3 outs. #Dbacks 0-0 #Dodgers   #HereToPlay #VamosDodgers #AZvsLAD,benign,en
twitter,"Integra Tools Platinum Series Blade; 25 PACK Diamond Carbide Oscillating MultiTool Saws Blade For Fein Multimaster,2-3/8-inch V4N07UE   https://t.co/tw0xIuiUci https://t.co/vRv6xd0aaD",benign,en
twitter,在也不会冲爱奇艺，优酷，腾讯会员会员啦！所有 #动漫 #美剧 #韩剧 #资源 免费看，只需要一个网站 #鱿鱼游戏 #高清电影 需要的私信 或者加顶置v 🅾️ 🥇吸血鬼美剧推荐 ❶血族4季❷初代吸血鬼5季 ❸吸血鬼日记8季❹真爱如血7季 ❺吸血鬼生活4季❻少狼6季 ❼童话镇7季❽德古拉1季 ❾东区女巫2季 https://t.co/OqrTm7WgoB,benign,zh
twitter,Natural Amethyst 6mm Round Faceted Cut 5 Pieces Purple Color Loose Gemstone    #ebay - https://t.co/qgEUaneSWB    #Call and #Whatsapp +91-9351909090    #Natural #Amethyst #6mm #Round #Faceted #Cut #5 #Pieces #Purple #Color #Loose #Gemstone #jojgems https://t.co/Lv1gk9CuaI,benign,en
twitter,Im wishing you a happy #Halloween to all my boys and twitter boys… #horror #Halloween2022 #LGBT #poledance https://t.co/4T6Bmiwi0k,benign,en
twitter,HAPPY HOLIDAYS!!! https://t.co/rmkhCNs44w,benign,en
twitter,บริการรับเพิ่มยอดผู้ติดตาม / ไลก์ งานลูกทีม กดมือ คนไทยแท้ ไม่ใช่แอคต่างชาติ 3OO%  แอคไม่เสี่ยงปลิว ปลอดภัยชัวร์ ⬇️ สนใจทักไลน์เท่านั้น ! ⬇️ https://t.co/H0iyOMoGva #ปั้มไลค์tiktok #thestar2022ep10 #RebornRichEp15 https://t.co/A0sUgvShap,benign,th
twitter,50★★ #Tetris99 #Tetris #NintendoSwitch https://t.co/jH3qrzz0hq,benign,en
twitter,Choose your GOAT wisely. I support Messi and Peter Obi #ArgentinaVsFrance #FIFAWorldCup #WorldCupFinal #Messi𓃵 https://t.co/6OCwwUalOu,benign,en
twitter,Oneka Lake Station 🕒 17h | ☀ Sunny  Wind: 4.7 mph W Gust: 12.1 mph Temperature: 36.7 °F Humidity: 49 % Pressure: 30.39 inHg Rain: 0.00 in Solar radiation: 466 W/m² UV index: 2 Low  https://t.co/kiD8vOmOGy #Weathercloud,benign,en
twitter,河南驻马店未婚女子“被结婚”五次      11月16日，#河南驻马店 女子尚尚（化名）和男友终于领取到 #结婚证。而在次之前，未婚的尚尚被结婚五次。     https://t.co/gzNlC2Tjzw,benign,zh
twitter,Material by us and processed by goldrush.extracts_ Our OG diamonds before the terps looking sparkly ! All the gas phenos and og we had run together for an all gas diamond sauce #ogkush #og #diamonds #thca #dmc… https://t.co/GXrZqRpMNZ,benign,en
twitter,#NEETUG2022  No clarification till now... 17th july  ko result aayega meeting ka,benign,en
twitter,@ChuckFreisinger @elonmusk @Tesmanian_com https://t.co/flfPgSuBGa,benign,en
twitter,Bowls 2022🏈   UCONN+12❌   2-1 Bowl Record   MNF🏈   Rams+7.5   NBA 🏀   Bucks+1   #NBA #NFLPlayoffs,benign,en
twitter,私は #B を選択！ #角田に餃子を食べさせよう 翠ジンソーダ缶が計30万人に当たる！ @suntory をフォローして、AとBどちらに餃子が入っているか当てよう！🥟✨あなたは #東京03 角田晃広さんに餃子を食べさせられるか?! 毎日1回参加できます。応募規約https://t.co/ktNjFWzRKJ,benign,ja
twitter,"It's high time you took your finances seriously ____ Reach out to us today on info@opticomfinance.com or call +2348029521006, +2348169057779, +2348033453830 for any question(s) you might have.  #Opticom #OpticomLoan #Investment #Lease #Finance #Money #WednesdayVibes #Loan https://t.co/hrKiDRog9w",benign,en
twitter,"New Zealand Warriors Nrl Telstra Premiership Men T-shirt, Hooded Sweatshirt 😍   💰 Only $42.99   🌐 Buy Now: https://t.co/fOA6CeKQyT   #blinkenzo #tagolife #tagowear #Blanket_Hoodie #Graphic_Hoodie #Personalized_Hoodie https://t.co/pbVZTAPk3C",benign,en
twitter,@diminki Are you from Edo state and do you live there? You seriously don’t know what they have planned.,benign,en
twitter,💫❤️ VOTE FOR ARCHANA  #ArchanaGautam𓃵 #ArchanaIsTheBoss #ArchanaKeAngare #bb16   DIL SE REAL ARCHANA https://t.co/0TGbs5kwnx,benign,en
twitter,"SIGNAL #BTCST #BTCSTUSDT  ▶ Buy now At or Under 35.86  ✅Target1= 36.09  ✅Target2= 36.61  ✅Target3= 37.15  ⛔ Stop Loss= 35.17  ⚠ Impressive  All you need is one pattern to make a living.  #SPOT #bitcoin #区块连  To Subscribe to our VIP SIGNALS channel, PM ME!",benign,de
